"name","description","longitude","latitude","address"
"Pitton Swallet",,"-4.2673235","51.566692","Bunker's Hill, Rhossili, Wales, SA3 1PH, United Kingdom"
"Rock Shelter",,"-4.2651515","51.55783","Saddam's Wall, SA3 1PH, United Kingdom"
"Sea Caves",,"-4.936025","51.59894","St Govan's Chapel, Bosherston, Bosherston, Wales, SA71 5DW, United Kingdom"
"Twll Y Flwyddyn",,"-4.2632165","51.553734","Deborah's Zawn, SA3 1PT, United Kingdom"
"Roche Point Cave",,"-4.9299088","51.614967","Ancient Fort, High Level Path, Bosherston, Wales, SA71 5DQ, United Kingdom"
"Ogof Arllechwedd",,"-4.262505","51.55393","Third Sister, SA3 1PT, United Kingdom"
"St Samson’s Cave",,"-4.9299088","51.614967","Ancient Fort, High Level Path, Bosherston, Wales, SA71 5DQ, United Kingdom"
"Brown Lays Cave",,"-4.264336","51.595123","Harding's Down West Camp, Llangennith, Wales, SA3 1DT, United Kingdom"
"Cave",,"-4.9267855","51.596745","St. Govan's Head, SA71 5DZ, United Kingdom"
"Cave of Seals",,"-4.925459","51.59633","St. Govan's Head, SA71 5DZ, United Kingdom"
"Ogof Wyntog (upper entrance)",,"-4.2618494","51.553795","Deborah's Spring, Scurlage, Wales, SA3 1PE, United Kingdom"
"St Govan's Head Cave",,"-4.925459","51.59633","St. Govan's Head, SA71 5DZ, United Kingdom"
"Ogof Ffynnon Wyntog",,"-4.26164","51.553944","Short Cave, Scurlage, Wales, SA3 1PE, United Kingdom"
"Ogof Wyntog [Sea Entrance]",,"-4.26164","51.553944","Short Cave, Scurlage, Wales, SA3 1PE, United Kingdom"
"Short Cave",,"-4.2613564","51.55404","Deborah's Overhang, SA3 1PQ, United Kingdom"
"Hills Orchard Cave",,"-4.263843","51.620045","St Madoc Christian Youth Camp, Cock Street, Llangennith, Wales, SA3 1JE, United Kingdom"
"Deborah's Hole",,"-4.2604737","51.553696","Deborah's Hole, Scurlage, Wales, SA3 1PE, United Kingdom"
"Deborah's Cliff Shelter",,"-4.2599764","51.55384","Deborah's Cliff Shelter, Scurlage, Wales, SA3 1PE, United Kingdom"
"Ogof Asgwrn Mochyn",,"-4.2599764","51.55384","Deborah's Cliff Shelter, Scurlage, Wales, SA3 1PE, United Kingdom"
"Cwm Ivy Tor Cave",,"-4.2621503","51.623764","Burrows Cottage, Frog Lane, Llanmadoc, Wales, SA3 1DB, United Kingdom"
"Goat Hole",,"-4.255619","51.550327","Paviland Main Cliff, SA3 1PQ, United Kingdom"
"Paviland Cave",,"-4.255619","51.550327","Paviland Main Cliff, SA3 1PQ, United Kingdom"
"Red Lady Cave",,"-4.255619","51.550327","Paviland Main Cliff, SA3 1PQ, United Kingdom"
"Foxhole Cave",,"-4.2536545","51.551445","Fox Hole Slade Cave, footbridge, Wales, SA3 1PE, United Kingdom"
"Upper Blackhole",,"-4.2479925","51.547775","Upper Blackhole Cave, footbridge, Wales, SA3 1PE, United Kingdom"
"Cheriton Pill Cave",,"-4.244031","51.621098","Llangennith, Llanmadoc and Cheriton, Wales, United Kingdom"
"Common Cliff West Cave",,"-4.2394357","51.54389","Rockrose Hole, Scurlage, Wales, SA3 1PE, United Kingdom"
"Rockrose Hole",,"-4.238301","51.544273","Rockrose Hole, Scurlage, Wales, SA3 1PE, United Kingdom"
"Burry Pill Cave",,"-4.242632","51.622025","North Hill Tor, Kyfts Lane, Llanmadoc, Wales, SA3 1DA, United Kingdom"
"Longhole",,"-4.2330217","51.54397","Long Hole Cave, Scurlage, Wales, SA3 1PE, United Kingdom"
"North Hill Tor Cave",,"-4.236159","51.622597","North Hill Tor, Kyfts Lane, Llanmadoc, Wales, SA3 1DA, United Kingdom"
"Nottle Tor Cave",,"-4.236159","51.622597","North Hill Tor, Kyfts Lane, Llanmadoc, Wales, SA3 1DA, United Kingdom"
"Newton Cave",,"-4.231503","51.571877","Scurlage Castle Farm, Scurlage, Wales, United Kingdom"
"Burry Head Cave",,"-4.2290096","51.590225","Burry Dairy Farm, Llanddewi, Wales, United Kingdom"
"Burry Head Rising",,"-4.2290096","51.590225","Burry Dairy Farm, Llanddewi, Wales, United Kingdom"
"Wooley's Hole",,"-4.2249084","51.620026","Overhang Slab, Kyfts Lane, Llanmadoc, Wales, SA3 1DA, United Kingdom"
"Bovehill Pot",,"-4.222337","51.620613","Overhang Slab, Kyfts Lane, Llanmadoc, Wales, SA3 1DA, United Kingdom"
"Leason Well",,"-4.1921654","51.613583","Weobley Castle, Swansea, Wales, SA3 1BT, United Kingdom"
"Sea Cave",,"-4.8994603","51.621166","Lorts Cave, Stackpole Road, Stackpole Quay, Wales, SA71 5LR, United Kingdom"
"Leason's Pill Rising",,"-4.1921654","51.613583","Weobley Castle, Swansea, Wales, SA3 1BT, United Kingdom"
"Stonyford Sink",,"-4.1752462","51.60261","Llanrhidian Primary School, Llanrhidian, Wales, SA3 1EH, United Kingdom"
"Longbury Bank Cave",,"-4.731986","51.666557","Trefloyne Park Golf Club, Longbury, Penally, Wales, SA70 7RH, United Kingdom"
"Giltar Point Cave",,"-4.7168975","51.652473","Giltar Point, SA70 7NP, United Kingdom"
"Llanrhidian Cave",,"-4.1725607","51.60837","Mill Lane, Llanrhidian, Wales, SA3 1EH, United Kingdom"
"Nicholaston Hall Doline",,"-4.1523633","51.57557","South Gower Road, Ilston, Wales, SA3 2HN, United Kingdom"
"Oxwich Wood Sea Caves",,"-4.1480823","51.548748","Oxwich Point 'Chain Home Low' Radar Station (WWII), Oxwich, Gower, Wales, SA3 1LT, United Kingdom"
"Nicholaston Pill West",,"-4.144994","51.57108","Nicholaston Pill, SA3 2HN, United Kingdom"
"Oakdale West Sink",,"-4.144133","51.57518","St. Nicholas's, South Gower Road, Ilston, Wales, SA3 2HN, United Kingdom"
"Blind Pot",,"-4.1427245","51.575302","Nicholaston, Ilston, Wales, SA3 2HL, United Kingdom"
"Decoy Pond Sink",,"-4.1389213","51.59788","Gower Way 16A, Ilston, Wales, SA2 7LH, United Kingdom"
"Crawley Rocks Cavern",,"-4.136214","51.570953","Crawley Woods Rocks, SA3 2HL, United Kingdom"
"Parc-Le-Breos Sink",,"-4.123053","51.58428","Gower Way 14, South Gower Road, Ilston, Wales, SA3 2HJ, United Kingdom"
"Leather's Hole",,"-4.1217113","51.569416","Odin's Wall, SA3 2HD, United Kingdom"
"Devil's Kitchen Rock Shelter",,"-4.0970345","51.566265","Watch House, SA3 2DE, United Kingdom"
"Little Shelter",,"-4.095593","51.56629","Watch House, SA3 2DE, United Kingdom"
"Llandyfodwg Caves [Dimbath]",,"-3.515724","51.595135","Llandyfodwg Caves (Dimbath ?), Dimbath Lane, Wales, CF35 6EF, United Kingdom"
"Dimhole",,"-3.5080423","51.397854","World War 2 Gun position, Church Lane, Llantwit Major, Wales, CF61 1RF, United Kingdom"
"Dimhole Caves",,"-3.5080423","51.397854","World War 2 Gun position, Church Lane, Llantwit Major, Wales, CF61 1RF, United Kingdom"
"Stout Point Caves",,"-3.478233","51.391758","Stout Point, Nut Walk, Llantwit Major, Wales, CF61 1BH, United Kingdom"
"Ogof y Deryn Fach",,"-3.4774902","51.504665","Ruthin Road, Graig Penllyn, Wales, CF35 5DU, United Kingdom"
"Cave",,"-3.468619","51.472992","Llwynhelig, Cowbridge, Wales, CF71 7FF, United Kingdom"
"Ogof Cefn Bychen",,"-3.2909782","51.532944","Clos Cefn Bychan, Gwaelod-y-garth, Wales, CF15 9PF, United Kingdom"
"Goldsland Wood Cave Site B",,"-3.2810373","51.43814","Goldsland Wood, United Kingdom"
"Wolf Cave",,"-3.2806134","51.438416","Goldsland Wood, United Kingdom"
"George Rock Shelter",,"-3.278716","51.43745","Wenvoe, Wenvoe, Wales, United Kingdom"
"Aberbarry Cave",,"-3.276968","51.392822","Barry Island Branch, Harbour Road, Barry, Wales, CF62 5BJ, United Kingdom"
"Resurgence",,"-3.2778773","51.53619","Coed y Bedw, United Kingdom"
"Red Hand Caves",,"-3.267842","51.38766","Clements Colley Walk, Barry, Wales, CF62 5DW, United Kingdom"
"Ffynnon Taf",,"-3.2713845","51.54482","The Taff's Well, Park Lane, Taffs Well, Wales, CF15 7PR, United Kingdom"
"Hot Well",,"-3.2713845","51.54482","The Taff's Well, Park Lane, Taffs Well, Wales, CF15 7PR, United Kingdom"
"Taff's Well",,"-3.2713845","51.54482","The Taff's Well, Park Lane, Taffs Well, Wales, CF15 7PR, United Kingdom"
"Lesser Garth Cave",,"-3.264231","51.53283","Walnut Tree Tunnel, Ffordd Treforgan, Gwaelod-y-garth, Wales, CF15 8LT, United Kingdom"
"Ogof Tynant",,"-3.264231","51.53283","Walnut Tree Tunnel, Ffordd Treforgan, Gwaelod-y-garth, Wales, CF15 8LT, United Kingdom"
"Rock Shelter",,"-3.2620218","51.531147","Walnut Tree Tunnel, Ffordd Treforgan, Gwaelod-y-garth, Wales, CF15 8LT, United Kingdom"
"Ogof Ty Nant Fechan",,"-3.2621522","51.533257","Tŷ Nant Road, Gwaelod-y-garth, Wales, CF15 9SS, United Kingdom"
"Cave",,"-3.2622519","51.536854","Fairfield Industrial Estate, Gwaelod-y-garth, Wales, United Kingdom"
"Ogof Pen-Y-Craig",,"-3.259245","51.53239","Tŷ Nant Court, Gwaelod-y-garth, Wales, CF15 8LW, United Kingdom"
"Gelli Quarry Cave",,"-3.234776","51.541866","Rhiwbina Hill, Cardiff, Wales, CF14 6UP, United Kingdom"
"Ogof Blaen Gwynlais",,"-3.2351565","51.54793","Rhiwbina Hill, Cardiff, Wales, CF83 1NG, United Kingdom"
"Edwin's Cave",,"-3.226466","51.43922","Tynycoed, Cwm Drive, Dinas Powys, Wales, CF64 4AY, United Kingdom"
"Sully Island Caves",,"-3.201499","51.395195","Sully Island, United Kingdom"
"Cefn Onn spring",,"-3.190742","51.55918","Air Shaft Building, Heol Hir, Cardiff, Wales, CF14 9UD, United Kingdom"
"Resurgence",,"-3.1498544","51.570965","Cwm Farm, Rudry Houses, Rudry, Wales, CF83 3EB, United Kingdom"
"Bottles Well",,"-3.123136","51.37655","Well Battery, Zig Zag Path, Weston-super-Mare, England, United Kingdom"
"Dripping Well",,"-3.117969","51.376778","Driftwood, Zig Zag Path, Weston-super-Mare, England, United Kingdom"
"Smugglers Hole",,"-3.1177344","51.378937","Old Foghorn, Zig Zag Path, Weston-super-Mare, England, United Kingdom"
"Un-named Mine",,"-3.1172945","51.378582","Old Foghorn, Zig Zag Path, Weston-super-Mare, England, United Kingdom"
"Un-named Cave",,"-3.1169856","51.377686","Fog Horn Cottage, Zig Zag Path, Weston-super-Mare, England, United Kingdom"
"Castell Meredydd Resurgence",,"-3.1176417","51.593037","Park Cottages, 2 Caerphilly Road, Newport, Wales, NP10 8GZ, United Kingdom"
"Resurgence",,"-3.116965","51.588997","Bassaleg Junction and Rhymney Line, Caerphilly Road, Newport, Wales, NP10 8GU, United Kingdom"
"Ogof Rhyddyd",,"-3.0535944","51.663746","The Square, Wales, NP44 5AQ, United Kingdom"
"Owen's Folly",,"-3.0535944","51.663746","The Square, Wales, NP44 5AQ, United Kingdom"
"Whitebrook Sink",,"-2.8364465","51.6255","Penyworlod Farm, Newport, Wales, United Kingdom"
"Bishops Wood Cave",,"-4.0320244","51.575817","Round House, Summerland Lane, Manselfield, Wales, SA3 4LA, United Kingdom"
"Culver Hole",,"-4.0131693","51.56391","Snaple Point, Langland Bay Road, Newton, Wales, SA3 4TA, United Kingdom"
"Dinham",,"-2.76087","51.624123","West Jefferson Street, Wales, NP26 5XL, United Kingdom"
"Mumbles Hill Fissure",,"-3.9846509","51.57002","HM Coastguard Mumbles, Mumbles Road, Mumbles, Wales, SA3 4EN, United Kingdom"
"Brockwells Quarry Cave",,"-2.7593439","51.601925","Sandy Lane, Caldicot, Wales, NP26 5BB, United Kingdom"
"Mumbles Hill Cave",,"-3.9796233","51.570553","ILB Slipway, ILB Slipway, Mumbles, Wales, SA3 4EN, United Kingdom"
"Nedern Brook",,"-2.74336","51.595734","Nedern Brook, NP26 5JB, United Kingdom"
"Inner Sound Cave",,"-3.975921","51.568367","Touch Down, SA3 4EN, United Kingdom"
"Resurgences",,"-2.7434628","51.602028","Maes Siglen, Caldicot, Wales, NP26 4QZ, United Kingdom"
"Bob's Cave",,"-3.9707575","51.56742","Mumbles Lighthouse, Mumbles Road, Mumbles, Wales, SA3 4EN, United Kingdom"
"Resurgence",,"-2.7416043","51.647446","Mynydd-bach, Wales, NP16 6DE, United Kingdom"
"Ogof yr Allt",,"-3.855645","51.662052","Lonlas Business Park, Skewen, Wales, SA10 6SN, United Kingdom"
"Itton North Swallet",,"-2.7381666","51.658257","Itton Church, Saint Deiniol, Itton Road, Chepstow, Wales, NP16 6BH, United Kingdom"
"Ogof y Pant",,"-3.8470848","51.664886","Ormes Road, Skewen, Wales, SA10 6SP, United Kingdom"
"Tredegar Woods South Sink",,"-2.7375696","51.630386","Crick Road, Shirenewton, Wales, NP16 6FF, United Kingdom"
"Newton Springs",,"-3.6717577","51.480072","Juniper Close, Newton, Wales, CF36 5BX, United Kingdom"
"Little Grondra",,"-2.7374148","51.63866","Daggers Hill, NP16 6AG, United Kingdom"
"Candleston Castle Resurgence 1",,"-3.6280675","51.48662","The Big Dipper, United Kingdom"
"Itton Lower Sink",,"-2.7375739","51.65736","Itton Church, Saint Deiniol, Itton Road, Chepstow, Wales, NP16 6BH, United Kingdom"
"Itton South Sink",,"-2.7375739","51.65736","Itton Church, Saint Deiniol, Itton Road, Chepstow, Wales, NP16 6BH, United Kingdom"
"Dunraven Sea Caves",,"-3.6197581","51.45333","Fire Wall, West Farm Road, Southerndown, Wales, CF32 0PU, United Kingdom"
"Ogof Hwyl Traeth",,"-3.6146774","51.450478","Mitzy Wall, Croft Lane, Southerndown, Wales, CF32 0RT, United Kingdom"
"Itton Main Sink (Formerly)",,"-2.732016","51.662342","Pilmoore Wood, United Kingdom"
"Collapse",,"-3.6069212","51.47918","Ogmore Road, Ogmore Village, Wales, CF32 0QP, United Kingdom"
"Merthyr Mawr Village Resurgence",,"-3.6050303","51.486847","Merthyr Mawr Road, Merthyr Mawr, Wales, CF32 0LR, United Kingdom"
"Itton Quarry Sink",,"-2.7316012","51.663513","Pilmoore Wood, United Kingdom"
"Merthyr Mawr Caves",,"-3.603554","51.489925","Merthyr Mawr Road, Merthyr Mawr, Wales, CF32 0LR, United Kingdom"
"Ogmore Spring",,"-3.6031997","51.481884","Ogmore Water Works (NE-bound), Ogmore Road, Ogmore Village, Wales, CF32 0QP, United Kingdom"
"Mounton Brook Lower Sinks",,"-2.724308","51.64135","Mounton Brook, United Kingdom"
"Shew-Well",,"-3.6031997","51.481884","Ogmore Water Works (NE-bound), Ogmore Road, Ogmore Village, Wales, CF32 0QP, United Kingdom"
"Rogerstone Grange Main Sink",,"-2.7150214","51.666492","Grange Road, St Arvans, Wales, NP16 6EU, United Kingdom"
"Doline",,"-3.577531","51.503857","M. W. Phillips Chemist, 50 Nolton Street, Bridgend, Wales, CF31 3BP, United Kingdom"
"Otter Hole",,"-2.688393","51.662094","Otter Cave, The Giant's Cave, St Arvans, Wales, NP16 6EG, United Kingdom"
"Coity Cave",,"-3.5500517","51.519917","Heol Simonston, Coity, Wales, CF35 6HQ, United Kingdom"
"Ogof North",,"-3.5500517","51.519917","Heol Simonston, Coity, Wales, CF35 6HQ, United Kingdom"
"Blackhill Cave",,"-2.6759274","51.682278","Lower Linenwell Wood, United Kingdom"
"Cave of Dwynwen",,"-3.5153942","51.39848","World War II Gun position, Dimlands Road, Llantwit Major, Wales, CF61 1YX, United Kingdom"
"Bug's Hole",,"-2.6759274","51.682278","Lower Linenwell Wood, United Kingdom"
"Ogof Santes Ddwynwen",,"-3.5153942","51.39848","World War II Gun position, Dimlands Road, Llantwit Major, Wales, CF61 1YX, United Kingdom"
"Liveoaks Cave",,"-2.672144","51.67097","Liveoaks Brake, United Kingdom"
"Reynards Cave",,"-3.5153942","51.39848","World War II Gun position, Dimlands Road, Llantwit Major, Wales, CF61 1YX, United Kingdom"
"St. Peters Cave",,"-2.6675177","51.631706","Bulwark Camp, United Kingdom"
"Coed Y Mwstwr Woods Cave",,"-3.5138195","51.515244","Nant Heol y Geifr, CF35 5LP, United Kingdom"
"Resurgence",,"-2.6623116","51.67103","Liveoaks Grove, United Kingdom"
"Cuckoo's Hollow Cave",,"-3.5138195","51.515244","Nant Heol y Geifr, CF35 5LP, United Kingdom"
"Ogof Coed-y-Mwstwr",,"-3.5138195","51.515244","Nant Heol y Geifr, CF35 5LP, United Kingdom"
"Ogof y Pebyll",,"-3.5138195","51.515244","Nant Heol y Geifr, CF35 5LP, United Kingdom"
"Ogof y Pebyll Bone Cave",,"-3.5138195","51.515244","Nant Heol y Geifr, CF35 5LP, United Kingdom"
"Pebyll-y-Merched",,"-3.5138195","51.515244","Nant Heol y Geifr, CF35 5LP, United Kingdom"
"Cateran Hole",,"-1.8394444444444447","55.50666666666667","Cateran Hole, England, NE67 5JA, United Kingdom"
"Simpsons Pot",,"-2.4669444444444446","54.19583333333333","Simpson Pot, Turbary Road, England, LA6 3PH, United Kingdom"
"Peak Cavern",,"-1.7774999999999999","53.33972222222222","Peveril Castle, Cave Dale, High Peak, England, S33 8WQ, United Kingdom"
"Slaughter Stream Cave",,"-2.6058333333333334","51.82027777777778","Wet Sink (Slaughter Stream Cave), Bicknor Street, Forest of Dean, England, GL16 7PH, United Kingdom"
"Round Hole",,"-4.979166666666667","50.54805555555556","Trevone Round Hole, United Kingdom"
"Smoo Cave",,"-4.719444444444445","58.56388888888888","Smoo Cave, Smoo Cave Hotel Road, Scotland, IV27 4QB, United Kingdom"
"Ireby Fell Cavern",,"-2.491388888888889","54.18833333333333","Marble Steps Pot, Turbary Road, England, LA6 3PH, United Kingdom"
"Keld Head",,"-2.4675000000000002","54.18388888888889","Keld Head resurgence, Thornton in Lonsdale, Carnforth, England, LA6 3PH, United Kingdom"
"Swinsto Hole",,"-2.470555555555556","54.192499999999995","Swinsto Hole, Turbary Road, England, LA6 3PH, United Kingdom"
"Kinksdale Master Cave",,"-2.4625000000000004","54.19138888888889","Valley Entrance, Thornton in Lonsdale, Ingleton, England, LA6 3PH, United Kingdom"
"Thor's Cave",,"-1.855","53.09138888888889","Thor's Cave, Manifold Track, Staffordshire Moorlands, England, DE6 2AG, United Kingdom"
"Aveline's Hole",,"-2.7530555555555556","51.324444444444445","Aveline's Hole (cave), The Combe, Bristol, England, BS40 7AR, United Kingdom"
"Rod's Pot",,"-2.7575","51.32194444444445","Bath Swallet, Link Lane, Burrington, England, BS40 7AU, United Kingdom"
"GB Cave",,"-2.7519444444444443","51.302499999999995","Charterhouse Cave, Collier's Lane, Cheddar, England, BS40 7XT, United Kingdom"
"Swildon's Hole",,"-2.6727777777777777","51.25861111111111","Swildon's Hole Cavern, Nine Barrows Lane, Priddy, England, BA5 3BH, United Kingdom"
"Pant-y-Wennol (Ogof)",,"-3.7190878","51.52084","Heol Broom, Mawdlam, Wales, CF33 4PN, United Kingdom"
"Double Entrance Cave",,"-3.7137094","51.529236","Prif Linell De Cymru, Water Street, Mawdlam, Wales, SA13 2PN, United Kingdom"
"Main Road Cave",,"-3.713092","51.526234","Heol Fach, Mawdlam, Wales, CF33 4PY, United Kingdom"
"Letterbox Cave",,"-3.7117236","51.528564","South Wales Main Line, Mill Meadow, Mawdlam, Wales, CF33 4QB, United Kingdom"
"North Face Cave",,"-3.7090755","51.53061","South Wales Main Line, Mill Meadow, Mawdlam, Wales, CF33 4QB, United Kingdom"
"Ogof Rhiwledyn Cave [doublon certain de #692467, à supprimer]",,"-3.7090755","51.53061","South Wales Main Line, Mill Meadow, Mawdlam, Wales, CF33 4QB, United Kingdom"
"Little Orme Sea Cave & Pot",,"-3.7076614","51.53135","Lôn y Fferm, Wales, CF33 6RL, United Kingdom"
"Dyniewaid (Ogof)",,"-3.70679","51.53118","Lôn y Fferm, Wales, CF33 6RL, United Kingdom"
"Little Ormes Head Quarry",,"-3.6972635","51.52507","Pyle, Pandy Crescent, Pyle, Wales, CF33 4NP, United Kingdom"
"Dulas Cave",,"-3.5659523","51.486794","Ewenny Estate Public Footpath, Corntown, Wales, CF35 5BE, United Kingdom"
"Gwylan (Ogof )",,"-3.7960875","51.543518",
"Ffos Cave",,"-3.5343153","51.480556","Corntown Road, Wales, CF35 5AU, United Kingdom"
"Boxer Pot",,"-3.2161577","53.169598","Leete Path, Pantymwyn, Wales, CH7 5EZ, United Kingdom"
"Large Castle Cave 1",,"-3.5299366","51.478817","Highfield Farm, Colwinston, Wales, United Kingdom"
"Horseshoe Cave",,"-3.2163355","53.175888","Leete Path, Pantymwyn, Wales, CH7 5NJ, United Kingdom"
"B.S. Pot",,"-2.741861","52.708694","Shropshire Mind, Horsefair, Shrewsbury, England, SY2 6BL, United Kingdom"
"Leet Footpath Cave",,"-3.2163355","53.175888","Leete Path, Pantymwyn, Wales, CH7 5NJ, United Kingdom"
"Cave of the White Horse",,"-3.2160416","53.17607","Leete Path, Pantymwyn, Wales, CH7 5NJ, United Kingdom"
"Nant Y Graig Cave",,"-2.6564257","52.71149","De Quincey Fields, Upton Magna, England, SY4 4US, United Kingdom"
"Brasgyll Cave 6",,"-2.6338928","52.714268","Withington, England, United Kingdom"
"Nant-y-Graig Cave A",,"-2.6338928","52.714268","Withington, England, United Kingdom"
"Elinor (Ogof)",,"-3.3104339","53.047684","Gwyliau Clwydian Holidays, Rhewl Galed, Llanelidan, Wales, LL15 2RP, United Kingdom"
"Murphy's Pot",,"-3.2124782","53.170685","Coed Cefn-bychan, United Kingdom"
"Brown Quarry Cave 1",,"-3.2445755","53.272682","Grange Brown Quarry, United Kingdom"
"Grange Farm Cave",,"-3.2431808","53.27629","The Grange, Holway, Wales, United Kingdom"
"Ogof Hen Ffynhonau",,"-3.2122564","53.179794","Hesp Alyn, Pantymwyn, Wales, United Kingdom"
"OHF",,"-3.2122564","53.179794","Hesp Alyn, Pantymwyn, Wales, United Kingdom"
"Badger Cave",,"-3.2267804","53.17488","FP53, Cilcain, Wales, CH7 5NL, United Kingdom"
"Old North Rising",,"-3.2116225","53.181194","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"Ogof Hesp Alyn",,"-3.2107832","53.18062","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"OHA",,"-3.2107832","53.18062","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"Coed Du Mine Cavern",,"-3.2107322","53.189426","Trimm Rock Quarry, United Kingdom"
"Mount Pleasant Cave",,"-3.2075443","53.12923","Pot Hole Quarry, CH7 5TG, United Kingdom"
"Llanarmon Castle Cave",,"-3.2064836","53.0967","Tomen-y-Faerdre, Maes Ial, Llanarmon yn Iâl, Wales, CH7 4PX, United Kingdom"
"Llamarmon Cave",,"-3.2065089","53.0976","Llanarmon Mill, Maes Ial, Llanarmon yn Iâl, Wales, CH7 4PX, United Kingdom"
"Adit Cave",,"-3.208273","53.181812","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"Rhyd Alyn Adit",,"-3.2082982","53.182713","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"Rhydalyn",,"-3.2082982","53.182713","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"South Llyn-y-Pandy",,"-3.2082982","53.182713","Trefor Farm, Pantymwyn, Wales, United Kingdom"
"Skull Pot",,"-3.2073603","53.181282","Trefor Farm, Pantymwyn, Wales, United Kingdom"
